ResourceName,ResourceId,ResourceType,ResourceGroup,ResourceGroupId,ResourceLocation,Subscription,SubscriptionId,Tags,Cost,CostUSD,Currency
virtualmachines,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/providers/microsoft.security/pricings/virtualmachines,microsoft.security/pricings,,,Unassigned,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],7.9686,7.9686,USD
ch1-jboxvm10,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-sec/providers/microsoft.compute/virtualmachines/ch1-jboxvm10,Virtual machine,ch1-opsrg-sec,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-sec,"intercontinental, us west 2, US West 2",Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""creator\"":\""viacode\"""",""\""demo_application\"":\""azure_infra\"""",""\""demo_business_unit\"":\""sales\"""",""\""demo_cost_centre\"":\""2000222\"""",""\""demo_environment\"":\""dev\"""",""\""demo_team\"":\""red\"""",""\""not onboarded\"":\""onboarding demo\"""",""\""owner\"":\""microsoft\"""",""\""scenario\"":\""infra\""""]",6.914206158,6.914206158,USD
ch1-ubntvm,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/virtualmachines/ch1-ubntvm,Virtual machine,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,"us east, US East",Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""updatedomain\"":\""0\""""]",6.787780006,6.787780006,USD
ch1-appinsights-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.insights/components/ch1-appinsights-pri,Application Insights app,ch1-opsrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri,US East,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],5.857049903,5.857049903,USD
ch1-ubuntuvm-test,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/ch1-ubuntuvm-test,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,"us west 2, US West 2",Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],4.787799722,4.787799722,USD
ch1-appvm-test,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg/providers/microsoft.compute/virtualmachines/ch1-appvm-test,Virtual machine,ch1-liftnshiftrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-liftnshiftrg,"US West 2, us west 2",Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],4.665948944,4.665948944,USD
kubernetes,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contososh360cluster_eastus/providers/microsoft.network/loadbalancers/kubernetes,Load balancer,mc_ch1-contososh360clusterrg_ch1-contososh360cluster_eastus,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contososh360cluster_eastus,US East,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""aks-managed-cluster-name\"":\""ch1-contososh360cluster\"""",""\""aks-managed-cluster-rg\"":\""ch1-contososh360clusterrg\""""]",4.265095939,4.265095939,USD
kubernetes,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-fabrikamrg_ch1-gearamaaks_eastus/providers/microsoft.network/loadbalancers/kubernetes,Load balancer,mc_ch1-fabrikamrg_ch1-gearamaaks_eastus,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-fabrikamrg_ch1-gearamaaks_eastus,US East,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""aks-managed-cluster-name\"":\""ch1-gearamaaks\"""",""\""aks-managed-cluster-rg\"":\""ch1-fabrikamrg\""""]",4.242843343,4.242843343,USD
kubernetes,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/providers/microsoft.network/loadbalancers/kubernetes,Load balancer,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus,US East,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""aks-managed-cluster-name\"":\""ch1-contosononmonitoredcluster\"""",""\""aks-managed-cluster-rg\"":\""ch1-contososh360clusterrg\""""]",4.209142636,4.209142636,USD
kubernetes-internal,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-fabrikamrg_ch1-gearamaaks_eastus/providers/microsoft.network/loadbalancers/kubernetes-internal,Load balancer,mc_ch1-fabrikamrg_ch1-gearamaaks_eastus,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-fabrikamrg_ch1-gearamaaks_eastus,US East,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],4.179,4.179,USD
diagkmb37mnkj4pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/diagkmb37mnkj4pri,Storage account,ch1-opsrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri,US East,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""demo_cost_centre\"":\""3000333\"""",""\""demo_application\"":\""azure_analytics\"""",""\""demo_team\"":\""green\"""",""\""demo_business_unit\"":\""sales\"""",""\""demo_environment\"":\""dev\"""",""\""scenario\"":\""ops\"""",""\""owner\"":\""microsoft\"""",""\""creator\"":\""viacode\""""]",4.082296686,4.082296686,USD
ch1-appbevm00-osdisk-asrreplica,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-sec/providers/microsoft.compute/disks/ch1-appbevm00-osdisk-asrreplica,Disk,ch1-retailrg-sec,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-sec,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""asr-replicadisk\"":\""eeab6944-1d74-5d7e-bfad-76c453fc19b8\""""]",3.999973968,3.999973968,USD
ch1-appbevm01-osdisk-asrreplica,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-sec/providers/microsoft.compute/disks/ch1-appbevm01-osdisk-asrreplica,Disk,ch1-retailrg-sec,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-sec,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""asr-replicadisk\"":\""815384e8-c539-5e2e-91c8-73e575922f43\""""]",3.92964648,3.92964648,USD
ch1-sqlvm01-osdisk,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-sqlvm01-osdisk,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""demo_cost_centre\"":\""2000222\"""",""\""demo_application\"":\""azure_commerce\"""",""\""demo_team\"":\""red\"""",""\""demo_business_unit\"":\""sales\"""",""\""demo_environment\"":\""prod\"""",""\""scenario\"":\""retail\"""",""\""owner\"":\""microsoft\"""",""\""creator\"":\""viacode\"""",""\""updatedomain\"":\""1\""""]",3.385207132,3.385207132,USD
ch1-dcvm00-osdisk,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-infrarg-pri/providers/microsoft.compute/disks/ch1-dcvm00-osdisk,Disk,ch1-infrarg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-infrarg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""demo_cost_centre\"":\""1000111\"""",""\""demo_application\"":\""azure_infra\"""",""\""demo_team\"":\""blue\"""",""\""demo_business_unit\"":\""sales\"""",""\""demo_environment\"":\""prod\"""",""\""scenario\"":\""infra\"""",""\""owner\"":\""microsoft\"""",""\""creator\"":\""viacode\""""]",3.380383614,3.380383614,USD
ch1-sqlvm00-osdisk,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-sqlvm00-osdisk,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""demo_cost_centre\"":\""2000222\"""",""\""demo_application\"":\""azure_commerce\"""",""\""demo_team\"":\""red\"""",""\""demo_business_unit\"":\""sales\"""",""\""demo_environment\"":\""prod\"""",""\""scenario\"":\""retail\"""",""\""owner\"":\""microsoft\"""",""\""creator\"":\""viacode\"""",""\""updatedomain\"":\""0\""""]",3.374141677,3.374141677,USD
ch1-dcvm01-osdisk,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-infrarg-pri/providers/microsoft.compute/disks/ch1-dcvm01-osdisk,Disk,ch1-infrarg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-infrarg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""demo_cost_centre\"":\""1000111\"""",""\""demo_application\"":\""azure_infra\"""",""\""demo_team\"":\""blue\"""",""\""demo_business_unit\"":\""sales\"""",""\""demo_environment\"":\""prod\"""",""\""scenario\"":\""infra\"""",""\""owner\"":\""microsoft\"""",""\""creator\"":\""viacode\""""]",3.36967551,3.36967551,USD
ch1-appbevm00-osdisk,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appbevm00-osdisk,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""demo_cost_centre\"":\""2000222\"""",""\""demo_application\"":\""azure_commerce\"""",""\""demo_team\"":\""red\"""",""\""demo_business_unit\"":\""sales\"""",""\""demo_environment\"":\""prod\"""",""\""scenario\"":\""retail\"""",""\""owner\"":\""microsoft\"""",""\""creator\"":\""viacode\"""",""\""updatedomain\"":\""0\""""]",3.368863024,3.368863024,USD
ch1-jboxvm00-osdisk,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.compute/disks/ch1-jboxvm00-osdisk,Disk,ch1-opsrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""demo_cost_centre\"":\""1000111\"""",""\""demo_application\"":\""azure_infra\"""",""\""demo_team\"":\""blue\"""",""\""demo_business_unit\"":\""sales\"""",""\""demo_environment\"":\""prod\"""",""\""scenario\"":\""infra\"""",""\""owner\"":\""microsoft\"""",""\""creator\"":\""viacode\""""]",3.359609243,3.359609243,USD
ch1-appbevm01-osdisk,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appbevm01-osdisk,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""demo_cost_centre\"":\""2000222\"""",""\""demo_application\"":\""azure_commerce\"""",""\""demo_team\"":\""red\"""",""\""demo_business_unit\"":\""sales\"""",""\""demo_environment\"":\""prod\"""",""\""scenario\"":\""retail\"""",""\""owner\"":\""microsoft\"""",""\""creator\"":\""viacode\"""",""\""updatedomain\"":\""1\""""]",3.351879719,3.351879719,USD
ch1-sqlvm00_disk2_74ad49a724e64b1a856b569eeea06f86,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-sqlvm00_disk2_74ad49a724e64b1a856b569eeea06f86,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""demo_cost_centre\"":\""2000222\"""",""\""demo_application\"":\""azure_commerce\"""",""\""demo_team\"":\""red\"""",""\""demo_business_unit\"":\""sales\"""",""\""demo_environment\"":\""prod\"""",""\""scenario\"":\""retail\"""",""\""owner\"":\""microsoft\"""",""\""creator\"":\""viacode\"""",""\""updatedomain\"":\""0\""""]",3.268969331,3.268969331,USD
ch1-sqlvm01_disk2_9aea462bae884b8aaed2679f0cb9dbdd,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-sqlvm01_disk2_9aea462bae884b8aaed2679f0cb9dbdd,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""demo_cost_centre\"":\""2000222\"""",""\""demo_application\"":\""azure_commerce\"""",""\""demo_team\"":\""red\"""",""\""demo_business_unit\"":\""sales\"""",""\""demo_environment\"":\""prod\"""",""\""scenario\"":\""retail\"""",""\""owner\"":\""microsoft\"""",""\""creator\"":\""viacode\"""",""\""updatedomain\"":\""1\""""]",3.268961516,3.268961516,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_2_osdisk_1_9d0d08a2f22341b9943a9013a18d0f1f,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_2_osdisk_1_9d0d08a2f22341b9943a9013a18d0f1f,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],3.268836486,3.268836486,USD
ch1-appfevmss-pri_ch1-appfevmss-pri_3_osdisk_1_b520ac147aa24aba8763e11d24765e08,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri/providers/microsoft.compute/disks/ch1-appfevmss-pri_ch1-appfevmss-pri_3_osdisk_1_b520ac147aa24aba8763e11d24765e08,Disk,ch1-retailrg-pri,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-retailrg-pri,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,[],3.268836486,3.268836486,USD
aks-linuxpool-324896aks-linuxpool-3248967os__1_ec2e685bc5af48a3858d5c0b18c6f684,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/providers/microsoft.compute/disks/aks-linuxpool-324896aks-linuxpool-3248967os__1_ec2e685bc5af48a3858d5c0b18c6f684,Disk,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""aks-managed-createoperationid\"":\""f92bdcb9-e301-4226-8e72-bc32de8e0975\"""",""\""aks-managed-creationsource\"":\""vmssclient-aks-linuxpool-32489674-vmss\"""",""\""aks-managed-orchestrator\"":\""kubernetes:1.23.5\"""",""\""aks-managed-poolname\"":\""linuxpool\"""",""\""aks-managed-resourcenamesuffix\"":\""83348658\""""]",3.268836486,3.268836486,USD
aks-linuxpool-346195aks-linuxpool-3461955os__1_68e1425759044ee8a4b570c262880087,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contososh360cluster_eastus/providers/microsoft.compute/disks/aks-linuxpool-346195aks-linuxpool-3461955os__1_68e1425759044ee8a4b570c262880087,Disk,mc_ch1-contososh360clusterrg_ch1-contososh360cluster_eastus,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contososh360cluster_eastus,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""aks-managed-createoperationid\"":\""73a6c91f-86e6-40be-a478-b446a2811536\"""",""\""aks-managed-creationsource\"":\""vmssclient-aks-linuxpool-34619554-vmss\"""",""\""aks-managed-orchestrator\"":\""kubernetes:1.23.5\"""",""\""aks-managed-poolname\"":\""linuxpool\"""",""\""aks-managed-resourcenamesuffix\"":\""35280019\""""]",3.268836486,3.268836486,USD
aks-linuxpool-346195aks-linuxpool-3461955os__1_cb1dd8231d3a447f8159dae80b5bc42f,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contososh360cluster_eastus/providers/microsoft.compute/disks/aks-linuxpool-346195aks-linuxpool-3461955os__1_cb1dd8231d3a447f8159dae80b5bc42f,Disk,mc_ch1-contososh360clusterrg_ch1-contososh360cluster_eastus,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contososh360cluster_eastus,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""aks-managed-createoperationid\"":\""73a6c91f-86e6-40be-a478-b446a2811536\"""",""\""aks-managed-creationsource\"":\""vmssclient-aks-linuxpool-34619554-vmss\"""",""\""aks-managed-orchestrator\"":\""kubernetes:1.23.5\"""",""\""aks-managed-poolname\"":\""linuxpool\"""",""\""aks-managed-resourcenamesuffix\"":\""35280019\""""]",3.268836486,3.268836486,USD
ch1-retailvm01_disk1_f90a0bc18f7b41a4860f2c15aaee8922,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-fabrikamrg/providers/microsoft.compute/disks/ch1-retailvm01_disk1_f90a0bc18f7b41a4860f2c15aaee8922,Disk,ch1-fabrikamrg,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-fabrikamrg,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""hidden-related:diagnostics/changeanalysisscanenabled\"":\""true\"""",""\""updatedomain\"":\""0\""""]",3.268836486,3.268836486,USD
aks-linuxpool-324896aks-linuxpool-3248967os__1_ff10416c93de469394caf0eb3558c0ec,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus/providers/microsoft.compute/disks/aks-linuxpool-324896aks-linuxpool-3248967os__1_ff10416c93de469394caf0eb3558c0ec,Disk,mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contosononmonitoredcluster_eastus,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""aks-managed-createoperationid\"":\""f92bdcb9-e301-4226-8e72-bc32de8e0975\"""",""\""aks-managed-creationsource\"":\""vmssclient-aks-linuxpool-32489674-vmss\"""",""\""aks-managed-orchestrator\"":\""kubernetes:1.23.5\"""",""\""aks-managed-poolname\"":\""linuxpool\"""",""\""aks-managed-resourcenamesuffix\"":\""83348658\""""]",3.268836486,3.268836486,USD
akswindow_akswindow_0_osdisk_1_fd005e3109b54dab9d1cd685e08202d8,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contososh360cluster_eastus/providers/microsoft.compute/disks/akswindow_akswindow_0_osdisk_1_fd005e3109b54dab9d1cd685e08202d8,Disk,mc_ch1-contososh360clusterrg_ch1-contososh360cluster_eastus,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-contososh360clusterrg_ch1-contososh360cluster_eastus,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""aks-managed-createoperationid\"":\""73a6c91f-86e6-40be-a478-b446a2811536\"""",""\""aks-managed-creationsource\"":\""vmssclient-akswindow\"""",""\""aks-managed-orchestrator\"":\""kubernetes:1.23.5\"""",""\""aks-managed-poolname\"":\""window\"""",""\""aks-managed-resourcenamesuffix\"":\""35280\""""]",3.268836486,3.268836486,USD
aks-nodepool1-122979aks-nodepool1-1229794disk1_09d2414792a94a37a0f962dc5200baef,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-fabrikamrg_ch1-gearamaaks_eastus/providers/microsoft.compute/disks/aks-nodepool1-122979aks-nodepool1-1229794disk1_09d2414792a94a37a0f962dc5200baef,Disk,mc_ch1-fabrikamrg_ch1-gearamaaks_eastus,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-fabrikamrg_ch1-gearamaaks_eastus,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""aks-managed-createoperationid\"":\""65b242f4-36f1-4f2f-9f71-88ee2f9ba444\"""",""\""aks-managed-creationsource\"":\""vmssclient-aks-nodepool1-12297940-vmss\"""",""\""aks-managed-kubeletidentityclientid\"":\""\"""",""\""aks-managed-orchestrator\"":\""kubernetes:1.23.5\"""",""\""aks-managed-poolname\"":\""nodepool1\"""",""\""aks-managed-resourcenamesuffix\"":\""37091492\""""]",3.268836486,3.268836486,USD
aks-nodepool1-122979aks-nodepool1-1229794disk1_e2f686dcb82248a284fb0e0a67aaf700,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-fabrikamrg_ch1-gearamaaks_eastus/providers/microsoft.compute/disks/aks-nodepool1-122979aks-nodepool1-1229794disk1_e2f686dcb82248a284fb0e0a67aaf700,Disk,mc_ch1-fabrikamrg_ch1-gearamaaks_eastus,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/mc_ch1-fabrikamrg_ch1-gearamaaks_eastus,us east,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""aks-managed-createoperationid\"":\""65b242f4-36f1-4f2f-9f71-88ee2f9ba444\"""",""\""aks-managed-creationsource\"":\""vmssclient-aks-nodepool1-12297940-vmss\"""",""\""aks-managed-kubeletidentityclientid\"":\""\"""",""\""aks-managed-orchestrator\"":\""kubernetes:1.23.5\"""",""\""aks-managed-poolname\"":\""nodepool1\"""",""\""aks-managed-resourcenamesuffix\"":\""37091492\""""]",3.268836486,3.268836486,USD
ch1-jboxvm10-osdisk,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-sec/providers/microsoft.compute/disks/ch1-jboxvm10-osdisk,Disk,ch1-opsrg-sec,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-sec,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""not onboarded\"":\""onboarding demo\"""",""\""demo_cost_centre\"":\""2000222\"""",""\""demo_application\"":\""azure_infra\"""",""\""demo_team\"":\""red\"""",""\""demo_business_unit\"":\""sales\"""",""\""demo_environment\"":\""dev\"""",""\""scenario\"":\""infra\"""",""\""owner\"":\""microsoft\"""",""\""creator\"":\""viacode\""""]",3.145947624,3.145947624,USD
ch1-dcvm11-osdisk,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-infrarg-sec/providers/microsoft.compute/disks/ch1-dcvm11-osdisk,Disk,ch1-infrarg-sec,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-infrarg-sec,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""demo_cost_centre\"":\""2000222\"""",""\""demo_application\"":\""azure_infra\"""",""\""demo_team\"":\""red\"""",""\""demo_business_unit\"":\""sales\"""",""\""demo_environment\"":\""dev\"""",""\""scenario\"":\""infra\"""",""\""owner\"":\""microsoft\"""",""\""creator\"":\""viacode\""""]",3.100118472,3.100118472,USD
ch1-dcvm10-osdisk,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-infrarg-sec/providers/microsoft.compute/disks/ch1-dcvm10-osdisk,Disk,ch1-infrarg-sec,/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-infrarg-sec,us west 2,Contoso Hotels Tenant - Production,ebb79bc0-aa86-44a7-8111-cabbe0c43993,"[""\""demo_cost_centre\"":\""2000222\"""",""\""demo_application\"":\""azure_infra\"""",""\""demo_team\"":\""red\"""",""\""demo_business_unit\"":\""sales\"""",""\""demo_environment\"":\""dev\"""",""\""scenario\"":\""infra\"""",""\""owner\"":\""microsoft\"""",""\""creator\"":\""viacode\""""]",3.076142616,3.076142616,USD
